"cell_id","umap_x","umap_y","tissue_x","tissue_y","cluster","color_hex"
"klcfepah-1",9.88243251392531,0.366536591811959,8225.1494140625,-8343.4375,"Mesenchymal","#F0E442"
"klcffmdb-1",9.09343963215041,0.91180932955343,8228.3564453125,-8333.986328125,"Mesenchymal","#F0E442"
"klcfhank-1",-6.7675780718596,1.88076222376425,8257.5654296875,-8361.201171875,"Epi_SecA","#E69F00"
"klcfjjne-1",8.26403384754348,2.25305998758871,8225.697265625,-8356.412109375,"Mesenchymal","#F0E442"
"klcfkedj-1",9.30009894916701,0.767574553056542,8231.8779296875,-8358.1435546875,"Mesenchymal","#F0E442"
"klcfmhlh-1",10.3443761403291,0.199710552259271,8235.755859375,-8347.576171875,"Mesenchymal","#F0E442"
"klcfnepm-1",9.01690154621291,1.05827343897421,8231.5615234375,-8370.982421875,"Mesenchymal","#F0E442"
"klcgddcm-1",-7.3582386439116,-0.363837714628394,8308.626953125,-8307.8662109375,"Epi_SecA","#E69F00"
"klcglnli-1",-6.98379845073533,-1.02017986340922,8313.4345703125,-8284.923828125,"Epi_SecA","#E69F00"
"klcgmbbn-1",-4.47241825511766,-2.94003617329996,8326.1357421875,-8280.357421875,"Epi_SecB","#56B4E9"
"klcgmnkc-1",1.5272656614511,-2.93162905736368,8340.7138671875,-8350.9296875,"Epi_SecB","#56B4E9"
"klcgpmji-1",-4.20667499950242,-2.63505827947062,8359.5087890625,-8368.9677734375,"Epi_SecB","#56B4E9"
"klchahml-1",-3.92563528468919,-3.32135641141337,8354.2275390625,-8351.65625,"Epi_SecB","#56B4E9"
"klchccje-1",0.0114940340249527,-2.86330616040629,8344.8310546875,-8344.94921875,"Epi_SecB","#56B4E9"
"klchcikb-1",-4.33765835216355,-2.58927332921427,8344.3916015625,-8366.8359375,"Epi_SecA","#E69F00"
"klcheghl-1",-6.41355080058885,-0.192028227583583,8313.6669921875,-8340.119140625,"Epi_SecA","#E69F00"
"klchfbpb-1",-6.28289789607835,-1.19369923634928,8312.6728515625,-8382.4931640625,"Epi_SecA","#E69F00"
"klchfndo-1",-4.55949205806565,-2.40009748502177,8313.5546875,-8365.12109375,"Epi_SecA","#E69F00"
"klchgcnd-1",3.97195058414626,-4.64710962338846,8316.376953125,-8349.3408203125,"Mesenchymal","#F0E442"
"klchgiba-1",-6.56866592815232,-0.995550806955512,8326.787109375,-8334.09375,"Epi_SecA","#E69F00"
"klchmgck-1",-4.68437475612474,-2.08654498620432,8333.099609375,-8361.646484375,"Epi_SecA","#E69F00"
"klchpgnd-1",0.380519711467503,-2.7517315105955,8324.337890625,-8353.509765625,"Epi_SecB","#56B4E9"
"klcidkod-1",2.10416489193129,-2.78402983708781,8336.6923828125,-8347.2529296875,"Mesenchymal","#F0E442"
"klcijpno-1",-6.90530247142625,0.384468887611215,8318.0087890625,-8545.61328125,"Epi_SecA","#E69F00"
"klcikomb-1",-2.9373139803679,-3.31753098531168,8331.248046875,-8532.1474609375,"Epi_SecB","#56B4E9"
"klcinpph-1",-2.23807138850999,-2.55824410481852,8322.568359375,-8541.013671875,"Epi_SecB","#56B4E9"
"klciofki-1",-1.4187912409575,-1.94895875020426,8397.6982421875,-8632.1904296875,"Epi_SecB","#56B4E9"
"klcjbdgh-1",-5.11877006938768,-1.797028656439,8386.283203125,-8635.3359375,"Epi_SecA","#E69F00"
"klcjcpkf-1",-2.14404363086534,0.889444176717584,8403.5185546875,-8614.5107421875,"Epi_SecB","#56B4E9"
"klcjeamm-1",-6.40605635097337,0.420773570104425,8316.501953125,-8494.53125,"Epi_SecA","#E69F00"
"klcjffod-1",-4.05178017070604,-3.33907043500346,8334.837890625,-8483.70703125,"Epi_SecA","#E69F00"
"klcjldah-1",-4.55402178218675,-2.92064463658732,8334.59765625,-8499.76171875,"Epi_SecB","#56B4E9"
"klcjmpom-1",-6.88929552486253,0.828228835626428,8323.0537109375,-8488.19140625,"Epi_SecA","#E69F00"
"klcjnmge-1",-5.90635389736009,2.22194564776022,8315.1826171875,-8481.330078125,"Epi_SecA","#E69F00"
"klckajim-1",1.12642829963851,-2.82578146024149,8323.6240234375,-8474.7744140625,"Epi_SecA","#E69F00"
"klckddmb-1",-4.69329590251756,-1.57896387143534,8331.0654296875,-8468.6884765625,"Epi_SecA","#E69F00"
"klckdege-1",-6.55709499767137,0.451106314225976,8295.46875,-8405.7158203125,"Epi_SecA","#E69F00"
"klckdhgm-1",-5.64768070628953,-1.23505734963816,8291.712890625,-8396.978515625,"Epi_SecA","#E69F00"
"klckelhk-1",-6.62420029094529,0.247752193971459,8303.5859375,-8397.8017578125,"Epi_SecA","#E69F00"
"klckhjeo-1",-3.92823070934129,3.3714979930361,8285.291015625,-8469.556640625,"Epi_SecA","#E69F00"
"klckifoo-1",-5.77504820278001,1.40806723074514,8279.4873046875,-8438.0166015625,"Epi_SecA","#E69F00"
"klcklibg-1",-6.25379080226731,1.14463854269582,8277.712890625,-8415.025390625,"Epi_SecA","#E69F00"
"klcknkif-1",-6.43853849819017,1.36435425715048,8274.359375,-8425.5517578125,"Epi_SecA","#E69F00"
"klckohma-1",-7.11320156505418,0.603432421251123,8291.25390625,-8416.6357421875,"Epi_SecA","#E69F00"
"klckomlp-1",-0.810558027532817,-2.79212653203409,8289.80078125,-8371.197265625,"Epi_SecA","#E69F00"
"klclegon-1",-4.20410437038255,-2.1792799191038,8299.1142578125,-8373.62890625,"Epi_SecA","#E69F00"
"klcleofl-1",-5.20653194835496,0.181946788593118,8278.0947265625,-8385.2841796875,"Epi_SecA","#E69F00"
"klcljeag-1",-7.61425346782518,2.25287044481832,8268.4423828125,-8311.4248046875,"Epi_SecA","#E69F00"
"klcljmmn-1",10.828699641916,-1.48414349122446,8260.97265625,-8303.5732421875,"Mesenchymal","#F0E442"
"klclkihi-1",-7.03405613353562,2.10378778414327,8274.2041015625,-8356.9775390625,"Epi_SecA","#E69F00"
"klcllecn-1",-5.45145744731736,-3.81094967885416,8286.712890625,-8319.7060546875,"Epi_SecA","#E69F00"
"klcllfin-1",-5.48936933925462,-2.25021564526957,8303.75,-8355.751953125,"Epi_SecA","#E69F00"
"klclllbc-1",-5.08766836574388,-3.375149126486,8292.234375,-8344.025390625,"Epi_SecA","#E69F00"
"klclmagd-1",-3.500043339041,-3.15882956548136,8307.76953125,-8328.875,"Epi_SecB","#56B4E9"
"klclnipe-1",-5.68422264507127,1.30319893793661,8374.498046875,-7837.3720703125,"Epi_SecA","#E69F00"
"klcmblpn-1",-1.76636404445481,0.740637664361779,8368.4892578125,-7860.205078125,"Epi_SecA","#E69F00"
"klcmbpai-1",-5.50125879695726,-0.126602324978526,8372.4375,-7850.6650390625,"Epi_SecA","#E69F00"
"klcmgfmh-1",-5.01346058299852,2.9087749762972,8403.39453125,-8050.31787109375,"Epi_SecA","#E69F00"
"klcmhblb-1",7.29082017490554,0.431405846639459,8406.7548828125,-8057.56201171875,"Epi_SecA","#E69F00"
"klcmhodp-1",10.9300323064058,2.09702122644979,8395.4833984375,-8052.72265625,"Mesenchymal","#F0E442"
"klcmibde-1",8.9818320805757,-3.77417552037638,8401.65234375,-8107.0576171875,"Plasma cell","#005685"
"klcmknce-1",10.2627797658174,1.7890434308489,8413.8203125,-8106.9697265625,"Mesenchymal","#F0E442"
"klcmljko-1",11.1432691151826,0.439795498414819,8417.3837890625,-8100.28369140625,"Mesenchymal","#F0E442"
"klcmmidh-1",9.08109622547316,-1.4790012793104,8408.8037109375,-8101.697265625,"Mesenchymal","#F0E442"
"klcmnede-1",10.0887027318208,0.40968507961828,8381.470703125,-8092.53564453125,"Mesenchymal","#F0E442"
"klcndifg-1",10.2343431050508,1.30936694578726,8411.537109375,-8091.86083984375,"Mesenchymal","#F0E442"
"klcndinj-1",7.02087789127517,2.51646626429159,8392.779296875,-8093.07080078125,"Mesenchymal","#F0E442"
"klcnfdpl-1",6.81609159061599,-1.11319231553477,8421.0458984375,-8067.06884765625,"Mesenchymal","#F0E442"
"klcnihhp-1",7.05399423191237,3.10396635965902,8411.404296875,-8082.7392578125,"Mesenchymal","#F0E442"
"klcnjdkf-1",8.43527226993728,2.81558907465536,8413.755859375,-8076.513671875,"Mesenchymal","#F0E442"
"klcnnncf-1",11.1813369328706,1.25990260080892,8403.8525390625,-8073.1298828125,"Mesenchymal","#F0E442"
"klcnpbod-1",8.95745711872268,-3.93581449551981,8383.12109375,-8080.90283203125,"Plasma cell","#005685"
"klcoamhc-1",8.57175164768386,2.015964154764,8392.5126953125,-8079.78955078125,"Mesenchymal","#F0E442"
"klcobfoc-1",-4.3520450060637,1.02614999250967,8388.0234375,-7951.14501953125,"Epi_SecA","#E69F00"
"klcofaig-1",-4.01824898174119,-1.46684002442759,8403.1044921875,-7926.93408203125,"Epi_SecA","#E69F00"
"klcoidmk-1",-0.849170154836894,2.79917729334432,8417.7060546875,-7923.7490234375,"Epi_SecA","#E69F00"
"klcojine-1",-3.92432302882981,1.44032991365988,8414.1669921875,-7933.68017578125,"Epi_SecA","#E69F00"
"klcomjip-1",-4.30547756603074,-0.258332143859084,8407.798828125,-7944.61669921875,"Epi_SecA","#E69F00"
"klcpeabf-1",-4.56739038875413,-0.430502827600654,8398.1572265625,-7896.7626953125,"Epi_SecA","#E69F00"
"klcphmhj-1",10.9215436513154,6.32493150667745,8419.9072265625,-7896.75927734375,"Endothelial","#D55E00"
"kldaalem-1",-3.598037189749,-1.28203546567362,8398.833984375,-7905.189453125,"Epi_SecA","#E69F00"
"kldabioa-1",1.70919668028045,-2.56516682668131,8412.0673828125,-7902.78564453125,"Mesenchymal","#F0E442"
"kldafabi-1",-5.16856283595872,0.066157345338647,8402.8984375,-7912.98291015625,"Epi_SecA","#E69F00"
"kldafmnj-1",-3.91457552364183,-1.01735728545588,8398.2041015625,-7917.72607421875,"Epi_SecA","#E69F00"
"kldaiedm-1",-3.4790243571074,-2.61855661435526,8389.9287109375,-7913.25390625,"Epi_SecA","#E69F00"
"kldajobk-1",-3.82121700694871,0.924051408334558,8370.3466796875,-7917.857421875,"Epi_SecA","#E69F00"
"kldakikb-1",-4.26655334880662,-0.458795423940833,8359.4931640625,-7916.4248046875,"Epi_SecA","#E69F00"
"kldapmeb-1",10.4126067692964,2.23494708971578,8359.0546875,-7991.94775390625,"Mesenchymal","#F0E442"
"kldbbnlc-1",-1.82613057544541,-2.14137661023539,8363.43359375,-8073.58837890625,"Epi_SecA","#E69F00"
"kldbcdha-1",8.79910617420363,-2.02443158193033,8375.6328125,-8045.56298828125,"Mesenchymal","#F0E442"
"kldbdmjg-1",-2.65133375575853,-0.990862961248572,8371.8251953125,-7880.24462890625,"Epi_SecA","#E69F00"
"kldbkcim-1",-1.81120461871934,-0.315852607921775,8377.15625,-7872.6943359375,"Epi_SecA","#E69F00"
"kldblgng-1",-2.75369185855699,-1.85839259190958,8379.306640625,-7863.77197265625,"Epi_SecA","#E69F00"
"kldbpekl-1",4.50403647968459,-3.37460028691691,8355.8076171875,-7911.71142578125,"Mesenchymal","#F0E442"
"kldcaiel-1",2.48054724285292,-2.74107229276102,8351.7841796875,-7910.51123046875,"Mesenchymal","#F0E442"
"kldcekom-1",4.4847105080812,-5.45519840283793,8360.115234375,-7909.11572265625,"Mesenchymal","#F0E442"
"kldcpphj-1",-2.93781537463975,-2.44481122060221,8372.2001953125,-7905.90673828125,"Epi_SecA","#E69F00"
"klddaogf-1",-1.45951980998826,-1.9336378531019,8370.4091796875,-7899.81298828125,"Epi_SecB","#56B4E9"
"klddfpko-1",1.92750566551375,-2.8077195839445,8363.1015625,-7876.52685546875,"Mesenchymal","#F0E442"
"klddhmmp-1",7.98748593876052,-1.57101022763651,8418.447265625,-8130.59716796875,"Mesenchymal","#F0E442"
"klddknla-1",10.4652581746309,-0.611730273203071,8413.28515625,-8150.63427734375,"Mesenchymal","#F0E442"
"klddmhhg-1",8.9291091496675,-4.62207805676859,8428.7021484375,-8127.994140625,"Plasma cell","#005685"
"klddocmf-1",10.907240443918,-1.31308292909067,8412.2900390625,-8140.07275390625,"Mesenchymal","#F0E442"
"klddogkl-1",9.40257793018508,-1.94712423844736,8424.1796875,-8137.95166015625,"Mesenchymal","#F0E442"
"kldeacjk-1",12.056747966501,-0.569023187593635,8441.240234375,-8132.81689453125,"Mesenchymal","#F0E442"
"kldedgfj-1",-2.43450850894761,-2.80157100720804,8458.1015625,-8321.052734375,"Epi_SecB","#56B4E9"
"kldelfnk-1",-3.54626507213426,-2.56061660809916,8445.46484375,-8319.482421875,"Epi_SecA","#E69F00"
"kldenkbg-1",-6.53899568965745,1.12155533270437,8414.015625,-8256.734375,"Epi_SecA","#E69F00"
"kldepplc-1",-7.50228542735887,1.45092344717581,8451.205078125,-8243.38671875,"Epi_SecA","#E69F00"
"kldfagag-1",2.0932674939363,-3.03629886670512,8448.1484375,-8276.46875,"Mesenchymal","#F0E442"
"kldfbeda-1",-0.34010345390153,-2.74256598515909,8448.705078125,-8267.2783203125,"Epi_SecA","#E69F00"
"kldfccci-1",-5.18368620326829,0.0631678743799372,8428.8095703125,-8220.009765625,"Epi_SecA","#E69F00"
"kldfeahe-1",-5.96189398219895,0.142358605428521,8437.51953125,-8222.74609375,"Epi_SecA","#E69F00"
"kldffeji-1",-5.84408611705613,0.0680308087309046,8427.931640625,-8235.529296875,"Epi_SecA","#E69F00"
"kldfgbhl-1",-5.60768265178514,-0.893291826681312,8420.3369140625,-8248.6943359375,"Epi_SecA","#E69F00"
"kldfiflo-1",-6.3671087687285,-0.106843291171904,8434.794921875,-8263.2421875,"Epi_SecA","#E69F00"
"kldfmkld-1",-6.66108507564378,1.28394747213918,8423.3447265625,-8263.244140625,"Epi_SecA","#E69F00"
"kldfoalh-1",0.234897666665791,-2.4771577076475,8408.0322265625,-8209.7744140625,"Epi_SecA","#E69F00"
"kldfohln-1",9.75573497364211,-0.424411262706931,8422.7236328125,-8160.70556640625,"Mesenchymal","#F0E442"
"kldfokaf-1",6.64845185825515,-1.42744874520701,8413.9033203125,-8165.24609375,"Macrophage","#CC79A7"
"kldggbon-1",10.8562017018526,-1.28287910981577,8425.994140625,-8172.20556640625,"Mesenchymal","#F0E442"
"kldgjdmp-1",2.4581960971086,-2.87475144429606,8417.162109375,-8190.80712890625,"Mesenchymal","#F0E442"
"kldgjklo-1",8.65003734180617,-1.78254019780558,8452.201171875,-8210.5009765625,"Mesenchymal","#F0E442"
"kldglbme-1",-4.02588314464402,3.42153895334799,8422.4697265625,-8197.6337890625,"Epi_SecA","#E69F00"
"kldglonf-1",-0.816114610937358,2.91268980936605,8429.0400390625,-8211.796875,"Epi_SecA","#E69F00"
"kldgompm-1",-6.11486429622483,0.53286701874334,8414,-8202.9482421875,"Epi_SecA","#E69F00"
"kldhcclb-1",9.14378600666213,-3.90761673016947,8433.9208984375,-8174.93017578125,"Plasma cell","#005685"
"kldhfgce-1",9.72250323841262,-0.344659502939399,8441.39453125,-8171.25341796875,"Mesenchymal","#F0E442"
"kldhfhjk-1",9.78828197071242,-1.98917781873148,8435.130859375,-8187.85693359375,"Mesenchymal","#F0E442"
"kldhmalj-1",11.1649108464448,-1.00560837550562,8446.9267578125,-8178.0458984375,"Mesenchymal","#F0E442"
"kldicehc-1",11.2553792531221,-1.28662097020548,8436.486328125,-8157.22119140625,"Mesenchymal","#F0E442"
"kldidaeg-1",-4.29809278896165,-0.672966535524543,8429.4384765625,-8001.78564453125,"Epi_SecA","#E69F00"
"kldiedfc-1",-5.00579685619187,-0.76088457866114,8441.1279296875,-8007.99365234375,"Epi_SecA","#E69F00"
"kldifcba-1",-4.28084129741502,-0.836333330110724,8439.509765625,-8000.578125,"Epi_SecA","#E69F00"
"kldifhme-1",-1.90951866557908,1.88179433779318,8431.07421875,-8027.609375,"Epi_SecA","#E69F00"
"kldifoap-1",-5.27408165386033,-0.0407119238237695,8437.6083984375,-8017.3232421875,"Epi_SecA","#E69F00"
"kldighng-1",10.3029456670015,1.24580932097036,8427.4560546875,-8096.85107421875,"Mesenchymal","#F0E442"
"kldikgoh-1",9.73251109668898,0.993016247316186,8440.083984375,-8100.3017578125,"Mesenchymal","#F0E442"
"kldioika-1",6.92862372944045,3.16755760149557,8432.462890625,-8104.783203125,"Mesenchymal","#F0E442"
"kldipmmd-1",11.2348342473238,0.555777732892816,8435.09375,-8086.623046875,"Mesenchymal","#F0E442"
"kldjjefo-1",9.34703975269484,2.22649991945821,8426.7568359375,-8079.9638671875,"Mesenchymal","#F0E442"
"kldjkpbe-1",10.4446969563692,3.91229522661764,8411.3232421875,-8115.45068359375,"Mesenchymal","#F0E442"
"kldjkpne-1",9.3150783116548,-1.335673685507,8424.8603515625,-8118.7578125,"Mesenchymal","#F0E442"
"kldjmcni-1",10.2832551533906,5.85033023790914,8411.1376953125,-8122.83837890625,"Endothelial","#D55E00"
"kldkbnfd-1",8.14716296741652,4.19107997850973,8423.71484375,-8110.13427734375,"Endothelial","#D55E00"
"kldkcinf-1",9.41099124500441,3.04832399324972,8416.6259765625,-8112.3896484375,"Mesenchymal","#F0E442"
"kldkfkdb-1",7.80708747455764,-0.953064258531745,8409.42578125,-8063.0703125,"Mesenchymal","#F0E442"
"kldkgphe-1",-5.58352751186204,2.13306582407552,8428.1591796875,-8054.123046875,"Epi_SecA","#E69F00"
"kldkhaaj-1",-5.37962622096849,-0.626918073133643,8415.23046875,-8055.58056640625,"Epi_SecA","#E69F00"
"kldkhced-1",-3.79053539684129,0.877420191331689,8390.2001953125,-7865.6845703125,"Epi_SecA","#E69F00"
"kldkieio-1",-5.37977404048753,0.564366404577081,8402.0009765625,-7865.10498046875,"Epi_SecA","#E69F00"
"kldkinok-1",4.27265124866652,-5.18893110318583,8378.7626953125,-7961.65966796875,"Epi_SecA","#E69F00"
"kldkkkmh-1",-4.41511673381639,0.820750658078973,8382.2548828125,-7955.67578125,"Epi_SecA","#E69F00"
"kldkmkad-1",-3.90598387172532,-0.960655446485694,8393.2265625,-7887.62744140625,"Epi_SecA","#E69F00"
"kldkphle-1",-3.0965301459105,-1.25222968621653,8382.2216796875,-7893.1708984375,"Epi_SecA","#E69F00"
"kldlacpn-1",-2.09015507152391,-0.57538738413256,8386.9521484375,-7871.6767578125,"Epi_SecA","#E69F00"
"kldlbdkj-1",-2.94068688800645,-1.30996119542521,8385.111328125,-7879.677734375,"Epi_SecA","#E69F00"
"kldlblgb-1",-1.93793339183641,-1.20892631574076,8378.8642578125,-7881.73486328125,"Epi_SecB","#56B4E9"
"kldlleag-1",0.201274150106191,0.975914125009362,8382.1240234375,-7873.419921875,"Epi_SecA","#E69F00"
"kldlnbog-1",-4.66923088481736,-0.0466065512458639,8407.8359375,-7956.82177734375,"Epi_SecA","#E69F00"
"kldlolac-1",-3.15045661380601,-0.214847426251586,8416.611328125,-7975.47119140625,"Epi_SecA","#E69F00"
"kldlpmel-1",-2.74608869006944,-0.54078170223635,8423.3330078125,-7976.04931640625,"Epi_SecA","#E69F00"
"kldmbhcj-1",-3.97568840434861,-0.00934745682876867,8415.4169921875,-7966.6767578125,"Epi_SecA","#E69F00"
"kldmcepn-1",-0.844036883619548,1.24528563456136,8411.1162109375,-7969.8623046875,"Epi_SecA","#E69F00"
"kldmdhil-1",-2.73263449123216,0.149562467499559,8422.1513671875,-7969.0185546875,"Epi_SecA","#E69F00"
"kldmenlc-1",-0.425053304937602,2.37886393503744,8433.650390625,-7958.15771484375,"Epi_SecA","#E69F00"
"kldmfbjc-1",11.1982036168306,-0.382390435175117,8438.8330078125,-7948.712890625,"Mesenchymal","#F0E442"
"kldmgehl-1",9.52786307880568,1.75250518755514,8450.3583984375,-7957.2841796875,"Mesenchymal","#F0E442"
"kldmjmdh-1",10.8962131077974,-1.00288420482081,8432.001953125,-7925.14208984375,"Mesenchymal","#F0E442"
"kldmkjka-1",9.82656055042434,-0.656799014047797,8443.115234375,-7935.96630859375,"Mesenchymal","#F0E442"
"kldmkjmc-1",9.32124667713332,0.409353975816552,8432.7490234375,-7937.8544921875,"Mesenchymal","#F0E442"
"kldmpaip-1",-5.97019571712327,2.98043358759481,8428.4287109375,-7894.2001953125,"Epi_SecA","#E69F00"
"kldmpgbl-1",9.08834033558059,4.27824724154073,8426.5087890625,-7911.96142578125,"Mesenchymal","#F0E442"
"kldncohb-1",10.3067441518037,6.00444066958029,8423.54296875,-7905.07470703125,"Endothelial","#D55E00"
"kldnfnkn-1",-4.82508510997605,3.16963828043539,8431.9267578125,-7904.32373046875,"Epi_SecA","#E69F00"
"kldngofe-1",-4.93192953517747,-0.495696957544501,8387.025390625,-7798.6474609375,"Epi_SecA","#E69F00"
"kldnieml-1",8.85037570545363,0.604503635927026,8433.443359375,-7795.59423828125,"Mesenchymal","#F0E442"
"kldnkibc-1",0.164070897790669,2.43051898912985,8392.6357421875,-7797.9228515625,"Epi_SecA","#E69F00"
"kldnmbig-1",-4.99925751140428,-0.224494452909644,8398.7392578125,-7795.7587890625,"Epi_SecA","#E69F00"
"kldoange-1",9.86722140857863,-0.367988611892875,8446.4697265625,-7783.55810546875,"Mesenchymal","#F0E442"
"kldodnec-1",5.9526515538423,-4.92401897473734,8446.0927734375,-7793.93017578125,"Mesenchymal","#F0E442"
"kldoeiad-1",11.387579494211,-1.0208519653837,8437.3720703125,-7788.171875,"Mesenchymal","#F0E442"
"kldogiac-1",9.80969291279006,1.51771629290182,8439.880859375,-7773.9765625,"Epi_SecA","#E69F00"
"kldojbjn-1",-8.68505424907518,1.41861868338186,8434.5380859375,-7884.26220703125,"Epi_SecA","#E69F00"
"kldojlih-1",1.64684962579894,-2.49658810658854,8437.8203125,-7804.22216796875,"Mesenchymal","#F0E442"
"kldpbgpf-1",-3.48229116847825,-0.893343801931556,8376.92578125,-7828.56103515625,"Epi_SecA","#E69F00"
"kldpbkip-1",-4.60338539531541,-0.880027885870154,8380.9189453125,-7817.85546875,"Epi_SecA","#E69F00"
"kldpchin-1",-5.28347963741136,0.296240155263726,8400.736328125,-7843.607421875,"Epi_SecA","#E69F00"
"kldpeolg-1",-4.5710505907805,1.88593781427938,8396.8759765625,-7851.6875,"Epi_SecA","#E69F00"
"kldpidao-1",-5.39702743938279,1.66458130316335,8381.0087890625,-7838.34423828125,"Epi_SecA","#E69F00"
"kldpkefk-1",-3.45672840526414,-0.624717290834601,8384.1376953125,-7851.3466796875,"Epi_SecA","#E69F00"
"kldplmmh-1",-4.67784256389451,0.506619874997918,8391.2412109375,-7849.2080078125,"Epi_SecA","#E69F00"
"kldpooen-1",-2.18299574306321,-1.72372817559641,8385.1875,-7839.1201171875,"Epi_SecA","#E69F00"
"kleaajpc-1",-3.08528417995286,1.85937071280081,8426.1650390625,-7806.97900390625,"Epi_SecA","#E69F00"
"kleaejpd-1",1.96613281318831,-2.33350503011149,8424.783203125,-7826.6201171875,"Mesenchymal","#F0E442"
"kleaekji-1",11.0211148793428,5.98294771151144,8415.7919921875,-7883.05810546875,"Endothelial","#D55E00"
"kleajdao-1",-5.25371975353074,3.01060474352438,8425.0947265625,-7838.61474609375,"Epi_SecA","#E69F00"
"kleakepn-1",-4.40057892253709,1.46387827829916,8416.34375,-7841.02197265625,"Epi_SecA","#E69F00"
"kleamjih-1",-5.62840980937791,2.29544198946554,8407.8564453125,-7855.6796875,"Epi_SecA","#E69F00"
"kleaoehd-1",-4.22975010326219,0.444539968534295,8409.994140625,-7834.35791015625,"Epi_SecA","#E69F00"
"kledeipg-1",-2.26263732364488,2.36479652361471,8397.6005859375,-7754.25146484375,"Epi_SecA","#E69F00"
"kledhhnk-1",-5.38962931087327,-0.250715355710204,8359.95703125,-7787.00537109375,"Epi_SecA","#E69F00"
"kledinii-1",-4.96211428096604,0.283767674728219,8417.1484375,-7793.3017578125,"Epi_SecA","#E69F00"
"kledmhea-1",-4.87054294994187,0.594746951623742,8420.4375,-7800.86376953125,"Epi_SecA","#E69F00"
"klednena-1",-2.05552262714219,2.01157677607137,8427.4775390625,-7794.6796875,"Epi_SecA","#E69F00"
"kledpnac-1",-5.09464163234544,0.564682130380456,8407.3564453125,-7795.52197265625,"Epi_SecA","#E69F00"
"kleedanj-1",-2.66824335506272,2.0496133609255,8428.8388671875,-7769.2060546875,"Epi_SecA","#E69F00"
"kleehnff-1",5.53503518650222,-1.31504535241526,8444.0068359375,-7751.2529296875,"Macrophage","#CC79A7"
"kleeijnd-1",-0.663900679853679,2.64846599535543,8437.5439453125,-7761.70458984375,"Epi_SecA","#E69F00"
"klegkcgh-1",-2.93364018848252,-3.03534042401713,8545.2451171875,-8174.3447265625,"Epi_SecA","#E69F00"
"klegkjdb-1",-3.21892113139939,-2.51918232007426,8553.41796875,-8185.61962890625,"Epi_SecA","#E69F00"
"klegmlgi-1",-8.05402702739549,2.57474697069723,8542.419921875,-8677.453125,"Epi_SecA","#E69F00"
"klegpahn-1",-8.18605274608445,1.30967760519582,8552.9365234375,-8672.12109375,"Epi_SecA","#E69F00"
"klehdpeo-1",-9.00741619518113,1.1610373301943,8542.314453125,-8662.677734375,"Epi_SecA","#E69F00"
"klehdppo-1",-8.35466522624803,2.3835715098818,8527.81640625,-8672.716796875,"Epi_SecA","#E69F00"
"klehjlbd-1",-8.51130051067186,1.58619165854055,8530.5390625,-8651.8564453125,"Epi_SecA","#E69F00"
"klehlppg-1",-8.08019012859178,1.08260536627371,8536.970703125,-8627.0166015625,"Epi_SecA","#E69F00"
"kleidopn-1",-7.30928558757615,-0.429830904440101,8532.8994140625,-8569.1123046875,"Epi_SecA","#E69F00"
"kleiijnl-1",-0.00242025306534877,-2.79773437543314,8528.578125,-8589.50390625,"Epi_SecA","#E69F00"
"kleiklhe-1",-7.43149036815477,-0.886281068758185,8534.51953125,-8579.033203125,"Epi_SecA","#E69F00"
"kleimjbh-1",-7.11548275401902,0.0180051370103999,8535.4736328125,-8587.08203125,"Epi_SecA","#E69F00"
"kleinlgh-1",-6.83814758708787,-1.19849156899851,8542.32421875,-8580.83203125,"Epi_SecA","#E69F00"
"kleipchb-1",-0.197459883001567,-2.82292091412943,8525.6103515625,-8581.822265625,"Epi_SecA","#E69F00"
"klejaapp-1",8.43408828327346,-5.23846542401713,8548.583984375,-8291.6796875,"Plasma cell","#005685"
"klejakmd-1",10.3950763280122,-1.67399751706522,8552.4541015625,-8327.005859375,"Mesenchymal","#F0E442"
"klejdckl-1",9.33929496357131,-3.08847987218302,8550.3623046875,-8298.001953125,"Mesenchymal","#F0E442"
"klejegfp-1",10.6100774342744,-1.63408541245859,8544.818359375,-8342.685546875,"Mesenchymal","#F0E442"
"klejjkfg-1",-5.58432144573045,-2.67585670514506,8535.90234375,-8542.6552734375,"Epi_SecA","#E69F00"
"klejoigp-1",-0.458741611746074,-1.17443072362345,8538.630859375,-8534.7626953125,"Epi_SecA","#E69F00"
"klejoldb-1",6.39340549060988,-4.6775275425474,8526.794921875,-8330.287109375,"T cell","#1C91D4"
"klejpndd-1",-7.77247471263719,0.464956287904565,8522.4306640625,-8538.2685546875,"Epi_SecA","#E69F00"
"klekhbml-1",-7.28875488689256,1.11091769175131,8525.5556640625,-8513.44921875,"Epi_SecA","#E69F00"
"klekikjd-1",10.2007127339571,-2.11210691495341,8530.7392578125,-8341.390625,"Mesenchymal","#F0E442"
"klekjpef-1",10.8515430028169,5.45592964129049,8539.3642578125,-8298.466796875,"Endothelial","#D55E00"
"klekohch-1",10.8613868291109,0.606620852514092,8525.1494140625,-8316.904296875,"Mesenchymal","#F0E442"
"klekpfej-1",7.37989478656936,1.57038295702535,8524.208984375,-8312.5546875,"Mesenchymal","#F0E442"
"klelcgnj-1",10.1762319142549,-0.568843718008216,8531.568359375,-8314.80859375,"Mesenchymal","#F0E442"
"klelfknp-1",8.93397861072707,-2.03339290185374,8542.21875,-8249.765625,"Mesenchymal","#F0E442"
